Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month,Cluster
-0.7415039547347055,56,56,48,50,1,0,1,1,0,6,-0.22411651364867635,1,-0.22582469764648896,-0.7578507300380191,2,0
-0.7415039547347055,57,47,24,21,0,8,0,1,2,2,-0.35157279200567815,0,-0.35335865380409565,-0.7578507300380191,2,1
-0.7415039547347055,57,47,24,21,0,8,1,1,2,2,-0.3486445340990481,1,-0.35042861128052305,-0.7578507300380191,2,1
-0.7415039547347055,57,47,57,55,0,8,0,1,4,5,0.9418267383321353,0,0.9408291345317946,-0.7578507300380191,2,1
-0.7415039547347055,57,47,57,55,0,8,1,1,4,5,0.9518273384343103,1,0.950835829466101,-0.7578507300380191,2,1
-0.7415039547347055,57,47,57,55,1,2,0,1,0,6,-0.4748164888127911,0,-0.47667746106814174,-0.7578507300380191,2,0
-0.7415039547347055,57,47,57,55,1,2,0,1,4,5,-0.32242720746132547,0,-0.3241953065811685,-0.7578507300380191,2,0
-0.7415039547347055,57,47,57,55,1,2,1,1,4,5,-0.31869410673825327,1,-0.3204599307324035,-0.7578507300380191,2,0
-0.7415039547347055,58,65,49,59,0,8,0,0,2,1,1.1252966518504635,0,1.1244108631724767,-0.7578507300380191,2,1
-0.7415039547347055,58,65,49,59,0,8,1,0,2,1,1.183861809983064,1,1.1830117136439284,-0.7578507300380191,2,1
-0.7415039547347055,60,57,51,51,0,8,0,0,2,1,-0.45467829408649335,0,-0.4565269931867303,-0.7578507300380191,2,1
-0.7415039547347055,60,57,51,51,0,8,1,0,2,1,-0.4559797420449956,1,-0.45782923430831807,-0.7578507300380191,2,1
-0.7415039547347055,62,58,53,52,1,3,0,1,0,0,-0.41823775124843077,0,-0.4200642417822715,-0.7578507300380191,2,2
-0.7415039547347055,62,58,53,52,1,3,1,1,0,0,-0.39931538290441804,1,-0.40113034126444863,-0.7578507300380191,2,2
-0.7415039547347055,64,62,55,56,0,8,0,1,2,1,0.6627175241791362,0,0.6615498182060078,-0.7578507300380191,2,1
-0.7415039547347055,64,62,55,56,0,8,1,1,2,1,0.7013499793683604,1,0.7002058178152462,-0.7578507300380191,2,1
-0.7415039547347055,65,61,56,55,0,8,0,1,2,1,0.4774153089297587,0,0.47613467114414276,-0.7578507300380191,2,1
-0.7415039547347055,65,61,56,55,0,8,1,1,2,1,0.47304860854267883,1,0.47176530948618367,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,0,1,0,6,-0.2898567598682827,0,-0.29160500903827347,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,1,1,0,6,-0.41260385153333556,1,-0.41442690850592423,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,0,1,4,4,-0.1740450158768272,0,-0.17572268396855778,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,1,1,4,4,-0.17392514567012304,1,-0.1756027407073589,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,2,1,4,4,-0.4991501407737342,2,-0.4976503970263455,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,0,0,4,5,0.15138547100970537,0,0.1499061354347953,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,0,1,4,5,5.084660952234375,0,5.086188184826207,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,1,0,4,5,0.2497132891375979,1,0.24829387912107467,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,1,1,4,5,4.988525046457644,1,4.989993689344707,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,0,8,2,1,4,5,-0.4382560757680244,2,-0.3757880436482858,-0.7578507300380191,2,1
-0.7415039547347055,66,61,57,55,1,0,0,1,0,6,0.4470710223183645,0,0.4457718913092269,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,0,1,1,0,6,0.5538240035460347,1,0.5525899327826274,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,0,2,1,0,6,-0.46633995276728313,2,-0.4319900288957599,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,1,0,1,0,6,-0.36256660239197336,0,-0.3643591643311927,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,1,1,1,0,6,-0.3581999020048935,1,-0.35998980267323355,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,1,2,1,0,6,-0.49836242227253547,2,-0.49607399987916023,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,2,0,1,4,5,-0.2992066359912066,0,-0.30096058341178594,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,2,1,1,4,5,-0.2917404345450622,1,-0.2934898317142558,-0.7578507300380191,2,0
-0.7415039547347055,66,61,57,55,1,4,0,1,0,6,-0.09975973635073909,0,-0.10139213152845329,-0.7578507300380191,2,2
-0.7415039547347055,66,61,57,55,1,4,1,1,0,6,-0.11991505539228028,1,-0.12155973416146458,-0.7578507300380191,2,2
-0.7415039547347055,66,61,57,55,1,4,2,1,0,6,-0.4955197859421227,2,-0.49038526234801344,-0.7578507300380191,2,2
-0.7415039547347055,66,61,57,55,1,5,0,1,0,6,-0.3396885172267235,0,-0.3414671361938069,-0.7578507300380191,2,2
-0.7415039547347055,66,61,57,55,1,5,1,1,0,6,-0.31350543921948776,1,-0.31526810099765207,-0.7578507300380191,2,2
-0.7415039547347055,66,61,57,55,1,5,2,1,0,6,-0.5013078044944089,2,-0.501968354429505,-0.7578507300380191,2,2
-0.7415039547347055,67,64,58,58,0,8,0,0,0,0,0.9579064703457352,0,0.9569186662840441,-0.7578507300380191,2,1
-0.7415039547347055,67,64,58,58,0,8,1,0,0,0,0.9823771168286259,1,0.981404226320215,-0.7578507300380191,2,1
-0.7415039547347055,68,63,59,57,1,4,0,1,0,0,-0.34862740978380463,0,-0.3504114765289232,-0.7578507300380191,2,2
-0.7415039547347055,68,63,59,57,1,4,1,1,0,0,-0.3578745400152679,1,-0.3596642423928366,-0.7578507300380191,2,2
-0.4577618983339293,1,23,1,22,1,4,0,1,0,0,-0.45467829408649335,0,-0.4565269931867303,-0.4394695324357261,4,2
-0.4577618983339293,1,23,1,22,1,4,1,1,0,0,-0.4569215793833854,1,-0.4587716456463093,-0.4394695324357261,4,2
-0.4577618983339293,4,6,4,6,1,2,0,1,4,4,-0.22077727217620352,0,-0.22248342108452024,-0.4394695324357261,4,0
-0.4577618983339293,4,6,4,6,1,2,1,1,4,4,-0.2005877045041754,1,-0.20228154894830927,-0.4394695324357261,4,0
-0.4577618983339293,6,15,5,15,1,0,0,1,0,6,-0.4073124381231094,0,-0.4091322702615737,-0.4394695324357261,4,0
-0.4577618983339293,6,15,5,15,1,0,1,1,0,6,-0.4177582704216142,1,-0.41958446873747596,-0.4394695324357261,4,0
-0.4577618983339293,7,7,6,7,1,4,0,1,0,0,-0.3796909176354238,0,-0.3814939159310324,-0.4394695324357261,4,2
-0.4577618983339293,7,7,6,7,1,4,1,1,0,0,-0.3829445375316794,1,-0.3847495187350019,-0.4394695324357261,4,2
-0.4577618983339293,9,46,8,43,1,1,0,1,0,6,-0.3314003486488935,0,-0.3331739164194845,-0.4394695324357261,4,0
-0.4577618983339293,9,46,8,43,1,1,1,1,0,6,-0.3578060427542941,1,-0.35959570338643726,-0.4394695324357261,4,0
-0.4577618983339293,10,30,9,28,0,8,0,0,2,1,-0.44082472305454196,0,-0.44266497914246,-0.4394695324357261,4,1
-0.4577618983339293,10,30,9,28,0,8,1,0,2,1,-0.4419378035453662,1,-0.44377873799644957,-0.4394695324357261,4,1
-0.4577618983339293,11,10,10,10,0,8,0,1,2,1,0.07179165375814762,0,0.07026380999874052,-0.4394695324357261,4,1
-0.4577618983339293,11,10,10,10,0,8,1,1,2,1,0.07235675616118149,1,0.07082925680153523,-0.4394695324357261,4,1
-0.4577618983339293,11,10,10,10,1,5,0,1,0,0,-0.35926160954998737,0,-0.3610521572724236,-0.4394695324357261,4,2
-0.4577618983339293,11,10,10,10,1,5,1,1,2,1,-0.39688373013984807,1,-0.39869720653727136,-0.4394695324357261,4,2
-0.4577618983339293,12,43,11,40,1,0,0,1,0,6,-0.4046067963146442,0,-0.4064249795087991,-0.4394695324357261,4,0
-0.4577618983339293,12,43,11,40,1,0,1,1,0,6,-0.4168849303441982,1,-0.41871059640588415,-0.4394695324357261,4,0
-0.4577618983339293,13,31,12,29,0,8,0,0,2,1,-0.4825566793028307,0,-0.48442236879126926,-0.4394695324357261,4,1
-0.4577618983339293,13,31,12,29,0,8,1,0,2,1,-0.48178608511687543,1,-0.4836513049692765,-0.4394695324357261,4,1
-0.4577618983339293,14,4,13,4,0,8,0,1,4,4,1.5658196614882265,0,1.5652023480783523,-0.4394695324357261,4,1
-0.4577618983339293,14,4,13,4,0,8,1,1,4,4,1.4847702774409755,1,1.484103568756311,-0.4394695324357261,4,1
-0.4577618983339293,15,40,13,4,0,8,0,1,4,4,-0.43909516721495345,0,-0.4409343692308762,-0.4394695324357261,4,1
-0.4577618983339293,15,40,13,4,0,8,1,1,4,4,-0.45108218788536875,1,-0.45292869535076397,-0.4394695324357261,4,1
-0.4577618983339293,17,48,15,44,1,0,0,1,0,0,-0.4080487836785778,0,-0.40986906458036687,-0.4394695324357261,4,0
-0.4577618983339293,17,48,15,44,1,0,1,1,0,0,-0.4229298136251362,1,-0.42475916372062755,-0.4394695324357261,4,0
-0.4577618983339293,21,12,18,12,1,4,0,1,0,0,-0.2553341403374865,0,-0.25706134981299666,-0.4394695324357261,4,2
-0.4577618983339293,21,12,18,12,1,4,1,1,0,0,-0.23639464767823032,1,-0.238110314543574,-0.4394695324357261,4,2
-0.4577618983339293,23,19,20,18,1,0,0,1,0,0,-0.1345734692406739,0,-0.13622708153092733,-0.4394695324357261,4,0
-0.4577618983339293,23,19,20,18,1,0,1,1,0,0,-0.14769069471715693,1,-0.14935230125640453,-0.4394695324357261,4,0
-0.4577618983339293,24,16,21,16,1,0,0,1,0,0,-0.31595421629930115,0,-0.3177183704764291,-0.4394695324357261,4,0
-0.4577618983339293,24,16,21,16,1,0,1,1,0,0,-0.31496100601518107,1,-0.31672455488363843,-0.4394695324357261,4,0
-0.4577618983339293,28,22,24,21,0,8,0,1,2,2,0.4347586396583236,0,0.43345200490894215,-0.4394695324357261,4,1
-0.4577618983339293,28,22,24,21,0,8,1,1,2,2,0.3935575371825818,1,0.3922257925597279,-0.4394695324357261,4,1
-0.4577618983339293,29,14,25,14,1,0,0,1,0,6,-0.2744620004644207,0,-0.2762008673500176,-0.4394695324357261,4,0
-0.4577618983339293,29,14,25,14,1,0,1,1,0,6,-0.2961756321931159,1,-0.2979277323786143,-0.4394695324357261,4,0
-0.4577618983339293,30,24,26,23,1,6,0,1,0,6,-0.44442082925566656,0,-0.4462632769784263,-0.4394695324357261,4,2
-0.4577618983339293,30,24,26,23,1,6,1,1,0,6,-0.46022657222537133,1,-0.4620786527050783,-0.4394695324357261,4,2
-0.4577618983339293,34,28,29,26,0,8,0,0,2,2,-0.29290488798161685,0,-0.2946549948230449,-0.4394695324357261,4,1
-0.4577618983339293,34,28,29,26,0,8,1,0,2,2,-0.3208860190894149,1,-0.3226531789371829,-0.4394695324357261,4,1
-0.4577618983339293,35,33,30,31,0,8,0,1,2,2,-0.38426310980542505,0,-0.38606889460818955,-0.4394695324357261,4,1
-0.4577618983339293,35,33,30,31,0,8,1,1,2,2,-0.38999975541198095,1,-0.39180903639413583,-0.4394695324357261,4,1
-0.4577618983339293,36,52,10,10,0,8,0,1,2,1,-0.437862216517425,0,-0.4397006671156877,-0.4394695324357261,4,1
-0.4577618983339293,36,52,10,10,0,8,1,1,2,1,-0.436492271297949,1,-0.43832988698770053,-0.4394695324357261,4,1
-0.4577618983339293,39,34,33,32,1,0,0,1,0,0,-0.4020039003976397,0,-0.40382049726562347,-0.4394695324357261,4,0
-0.4577618983339293,39,34,33,32,1,0,1,1,0,0,-0.40897349670172406,1,-0.41079434116675817,-0.4394695324357261,4,0
-0.4577618983339293,40,2,34,2,1,0,0,1,0,0,-0.472795819614064,0,-0.47465556037936063,-0.4394695324357261,4,0
-0.4577618983339293,40,2,34,2,1,0,1,1,0,0,-0.4712546312421534,1,-0.4731134327353751,-0.4394695324357261,4,0
-0.4577618983339293,41,11,35,11,0,8,0,0,0,0,-0.28377762795685774,0,-0.2855221722203304,-0.4394695324357261,4,1
-0.4577618983339293,41,11,35,11,0,8,1,0,0,0,-0.29643249692176765,1,-0.2981847536526119,-0.4394695324357261,4,1
-0.4577618983339293,42,36,36,34,1,4,0,1,0,0,-0.38551318481819696,0,-0.38731973147497784,-0.4394695324357261,4,2
-0.4577618983339293,42,36,36,34,1,4,1,1,0,0,-0.3971063462380129,1,-0.3989199583080693,-0.4394695324357261,4,2
-0.4577618983339293,43,35,37,33,1,0,0,1,0,0,-0.3738172775069203,0,-0.3756166961322874,-0.4394695324357261,4,0
-0.4577618983339293,43,35,37,33,1,0,1,1,0,0,-0.4101550744535222,1,-0.41197663902714715,-0.4394695324357261,4,0
-0.4577618983339293,45,37,39,35,1,4,0,1,0,6,-0.2100232022033166,0,-0.21172279707982092,-0.4394695324357261,4,2
-0.4577618983339293,45,37,39,35,1,4,1,1,0,6,-0.21909908928234537,1,-0.22080421542773596,-0.4394695324357261,4,2
-0.4577618983339293,48,42,40,39,1,5,0,1,0,6,-0.31549185978772804,0,-0.31725573218323344,-0.4394695324357261,4,2
-0.4577618983339293,48,42,40,39,1,5,1,1,0,6,-0.34033924120597464,1,-0.3421182567546008,-0.4394695324357261,4,2
-0.4577618983339293,50,72,42,63,0,8,0,1,4,4,-0.472419084678708,0,-0.47427859584416415,-0.4394695324357261,4,1
-0.4577618983339293,50,72,42,63,0,8,1,1,4,4,-0.47329242475612404,1,-0.475152468175756,-0.4394695324357261,4,1
-0.4577618983339293,51,45,43,42,0,8,0,1,2,2,0.17445192364263315,0,0.17298664583977932,-0.4394695324357261,4,1
-0.4577618983339293,51,45,43,42,0,8,1,1,2,2,0.13895321814296033,1,0.1374663057733117,-0.4394695324357261,4,1
-0.4577618983339293,51,45,43,42,0,8,2,1,2,2,-0.46957644834829526,2,-0.43846696500049925,-0.4394695324357261,4,1
-0.4577618983339293,51,45,43,42,1,0,0,1,0,0,-0.3829102889011925,0,-0.3847152492318022,-0.4394695324357261,4,0
-0.4577618983339293,51,45,43,42,1,0,1,1,0,0,-0.39501717977831197,1,-0.39682951861288884,-0.4394695324357261,4,0
-0.4577618983339293,52,49,44,45,1,0,0,1,0,0,-0.28180833170386094,0,-0.2835516757863488,-0.4394695324357261,4,0
-0.4577618983339293,52,49,44,45,1,0,1,1,0,0,-0.31788926392181105,1,-0.31965459740721097,-0.4394695324357261,4,0
-0.4577618983339293,53,50,45,46,1,1,0,1,0,0,-0.41640544951738157,0,-0.41823082336108863,-0.4394695324357261,4,0
-0.4577618983339293,53,50,45,46,1,1,1,1,0,0,-0.39539391471366786,1,-0.3972064831480853,-0.4394695324357261,4,0
-0.4577618983339293,56,56,48,50,1,0,0,1,0,6,-0.24935775431752233,0,-0.2510813215046526,-0.4394695324357261,4,0
-0.4577618983339293,56,56,48,50,1,0,1,1,0,6,-0.2729379364077536,1,-0.27467587445763186,-0.4394695324357261,4,0
-0.4577618983339293,57,47,24,21,0,8,0,1,2,2,-0.3715911165252717,0,-0.3733891784243082,-0.4394695324357261,4,1
-0.4577618983339293,57,47,24,21,0,8,1,1,2,2,-0.3837322560328781,1,-0.38553771730859454,-0.4394695324357261,4,1
-0.4577618983339293,57,47,57,55,0,8,0,1,4,5,0.915814903477334,0,0.9148014468516381,-0.4394695324357261,4,1
-0.4577618983339293,57,47,57,55,0,8,1,1,4,5,0.888484496348787,1,0.8874543832982941,-0.4394695324357261,4,1
-0.4577618983339293,57,47,57,55,1,2,0,1,0,6,-0.4802448967449649,0,-0.4821091773252909,-0.4394695324357261,4,0
-0.4577618983339293,57,47,57,55,1,2,0,1,4,5,-0.34770269676065835,0,-0.3494861999425319,-0.4394695324357261,4,0
-0.4577618983339293,57,47,57,55,1,2,1,1,4,5,-0.3296365441788181,1,-0.33140903700470103,-0.4394695324357261,4,0
-0.4577618983339293,58,65,49,59,0,8,0,0,2,1,0.9601668799578706,0,0.9591804534952229,-0.4394695324357261,4,1
-0.4577618983339293,58,65,49,59,0,8,1,0,2,1,0.8957965789577403,1,0.8947709222314255,-0.4394695324357261,4,1
-0.4577618983339293,58,65,49,59,0,8,2,0,2,1,-0.5024037606699898,2,-0.5041616026342846,-0.4394695324357261,4,1
-0.4577618983339293,60,57,51,51,0,8,0,0,2,1,-0.49231753899159747,0,-0.49418917720317784,-0.4394695324357261,4,1
-0.4577618983339293,60,57,51,51,0,8,1,0,2,1,-0.4915298204903988,1,-0.49340097862958526,-0.4394695324357261,4,1
-0.4577618983339293,62,58,53,52,1,3,0,1,0,0,-0.4140422940137854,0,-0.4158662276403107,-0.4394695324357261,4,2
-0.4577618983339293,62,58,53,52,1,3,1,1,0,0,-0.41623420636494707,1,-0.41805947584509023,-0.4394695324357261,4,2
-0.4577618983339293,64,62,55,56,0,8,0,1,2,1,0.482860841177176,0,0.4815835221528918,-0.4394695324357261,4,1
-0.4577618983339293,64,62,55,56,0,8,1,1,2,1,0.47474391575178043,1,0.4734616498945678,-0.4394695324357261,4,1
-0.4577618983339293,65,61,56,55,0,8,0,1,2,1,0.32067645150645663,0,0.31930028975081026,-0.4394695324357261,4,1
-0.4577618983339293,65,61,56,55,0,8,1,1,2,1,0.2774033068862573,1,0.2760007724580154,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,0,1,0,6,-0.33797608570237847,0,-0.33975366103382293,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,1,1,0,6,-0.4099495826706008,1,-0.4117710220079491,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,0,1,4,4,-0.2099204563118559,0,-0.21161998857022188,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,1,1,4,4,-0.21391042176357988,1,-0.21561238569298452,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,2,1,4,4,-0.49836242227253547,2,-0.49607399987916023,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,0,1,4,5,5.056731194072308,0,5.058241404966868,-0.4394695324357261,4,1
0.5146125646125511,6,15,5,15,1,0,1,1,0,6,-0.3769852758269586,1,-0.3787866251782577,0.5156740603711525,6,0
-0.4577618983339293,66,61,57,55,0,8,1,1,4,5,4.980938974804795,1,4.982402994385978,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,0,8,2,1,4,5,-0.423529164658657,2,-0.34631627089656153,-0.4394695324357261,4,1
-0.4577618983339293,66,61,57,55,1,0,0,1,0,6,0.5605538594367107,0,0.5593238901613644,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,0,1,1,0,6,0.4219496518562227,1,0.42063521071226206,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,0,2,1,0,6,-0.4588566270058953,2,-0.41701425599749997,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,1,0,1,0,6,-0.3731494292124257,0,-0.3749484408198936,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,1,1,1,0,6,-0.3445004498101331,1,-0.34628200139336185,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,1,2,1,0,6,-0.49492043490860194,2,-0.4891858297360247,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,2,0,1,4,5,-0.3258178218795286,0,-0.32758798739793676,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,2,1,1,4,5,-0.3188824742059312,1,-0.3206484130000017,-0.4394695324357261,4,0
-0.4577618983339293,66,61,57,55,1,4,0,1,0,6,-0.1515779142774202,0,-0.15324188986956813,-0.4394695324357261,4,2
-0.4577618983339293,66,61,57,55,1,4,1,1,0,6,-0.16091066608510068,1,-0.16258032949148074,-0.4394695324357261,4,2
-0.4577618983339293,66,61,57,55,1,4,2,1,0,6,-0.49411559209215977,2,-0.48757516308563975,-0.4394695324357261,4,2
-0.4577618983339293,66,61,57,55,1,5,0,1,0,6,-0.3564874704805484,0,-0.3582763275132496,-0.4394695324357261,4,2
-0.4577618983339293,66,61,57,55,1,5,1,1,0,6,-0.36739565929062634,1,-0.3691911642823475,-0.4394695324357261,4,2
-0.4577618983339293,66,61,57,55,1,5,2,1,0,6,-0.5016845394297649,2,-0.502722283499898,-0.4394695324357261,4,2
-0.4577618983339293,67,64,58,58,0,8,0,0,0,0,0.6802528229884295,0,0.6790958038442436,-0.4394695324357261,4,1
-0.4577618983339293,67,64,58,58,0,8,1,0,0,0,0.6630428861687617,1,0.6618753784864048,-0.4394695324357261,4,1
-0.4577618983339293,68,63,59,57,1,4,0,1,0,0,-0.3667620596266187,0,-0.3685571784731534,-0.4394695324357261,4,2
-0.4577618983339293,68,63,59,57,1,4,1,1,0,0,-0.3698615606856832,1,-0.3716585685127244,-0.4394695324357261,4,2
-0.4545737853406622,1,23,1,22,1,4,0,1,0,0,-0.4595758482461202,0,-0.46142753214428445,-0.4394695324357261,3,2
-0.4545737853406622,1,23,1,22,1,4,1,1,0,0,-0.4609971664113266,1,-0.46284971652707113,-0.4394695324357261,3,2
-0.4545737853406622,2,9,2,9,1,5,0,1,0,0,-0.4777961196651515,0,-0.4796589078465138,-0.4394695324357261,3,2
-0.4545737853406622,2,9,2,9,1,5,1,1,0,0,-0.47764200082796043,1,-0.4795046950821153,-0.4394695324357261,3,2
-0.4545737853406622,4,6,4,6,1,2,0,1,4,4,-0.2330554062057575,0,-0.23476903798160528,-0.4394695324357261,3,0
-0.4545737853406622,4,6,4,6,1,2,1,1,4,4,-0.22190747698227123,1,-0.22361431469010964,-0.4394695324357261,3,0
-0.4545737853406622,6,15,5,15,1,0,0,1,0,6,-0.4345058507297087,0,-0.43634225580211916,-0.4394695324357261,3,0
-0.4545737853406622,6,15,5,15,1,0,1,1,0,6,-0.4374512329515822,1,-0.43928943307729157,-0.4394695324357261,3,0
-0.4545737853406622,7,7,6,7,1,4,0,1,0,0,-0.4079460377871171,0,-0.40976625607076783,-0.4394695324357261,3,2
-0.4545737853406622,7,7,6,7,1,4,1,1,0,0,-0.405702752490225,1,-0.40752160361118883,-0.4394695324357261,3,2
-0.4545737853406622,9,46,8,43,1,1,0,1,0,6,-0.4080659079938212,0,-0.4098861993319667,-0.4394695324357261,3,0
-0.4545737853406622,9,46,8,43,1,1,1,1,0,6,-0.3929965105795848,1,-0.3948076179241078,-0.4394695324357261,3,0
-0.4545737853406622,10,30,9,28,0,8,0,0,2,1,-0.46135677703143907,0,-0.46320954631066774,-0.4394695324357261,3,1
-0.4545737853406622,10,30,9,28,0,8,1,0,2,1,-0.45762367630836687,1,-0.4594741704619027,-0.4394695324357261,3,1
-0.4545737853406622,11,10,10,10,0,8,0,1,2,1,0.04759499631915213,0,0.04605240598816707,-0.4394695324357261,3,1
-0.4545737853406622,11,10,10,10,0,8,1,1,2,1,0.07307597740140641,1,0.0715489163687285,-0.4394695324357261,3,1
-0.4545737853406622,11,10,10,10,1,5,0,1,0,0,-0.3983221726202979,0,-0.4001365256716579,-0.4394695324357261,3,2
-0.4545737853406622,11,10,10,10,1,5,1,1,2,1,-0.39388697497224423,1,-0.39569862500729946,-0.4394695324357261,3,2
-0.4545737853406622,12,43,11,40,1,0,0,1,0,6,-0.4329132894120678,0,-0.4347487239033341,-0.4394695324357261,3,0
-0.4545737853406622,12,43,11,40,1,0,1,1,0,6,-0.43380375380472724,1,-0.4356397309865257,-0.4394695324357261,3,0
-0.4545737853406622,14,4,13,4,0,8,0,1,4,4,1.3346071570711584,0,1.333848931977317,-0.4394695324357261,3,1
-0.4545737853406622,14,4,13,4,0,8,1,1,4,4,1.2887139922187112,1,1.2879277976897467,-0.4394695324357261,3,1
-0.4545737853406622,15,40,13,4,0,8,0,1,4,4,-0.44728058990132274,0,-0.44912478049559956,-0.4394695324357261,3,1
-0.4545737853406622,15,40,13,4,0,8,1,1,4,4,-0.4500376046555183,1,-0.4518834755031737,-0.4394695324357261,3,1
-0.4545737853406622,17,48,15,44,1,0,0,1,0,0,-0.43332427297791065,0,-0.4351599579417302,-0.4394695324357261,3,0
-0.4545737853406622,17,48,15,44,1,0,1,1,0,0,-0.43380375380472724,1,-0.4356397309865257,-0.4394695324357261,3,0
-0.4545737853406622,21,12,18,12,1,4,0,1,0,0,-0.30427543330326795,0,-0.30603246988533844,-0.4394695324357261,3,2
-0.4545737853406622,21,12,18,12,1,4,1,1,0,0,-0.3223758345155951,1,-0.32414390232636897,-0.4394695324357261,3,2
-0.4545737853406622,23,19,20,18,1,0,0,1,0,0,-0.24559040496396323,0,-0.2473116761526879,-0.4394695324357261,3,0
-0.4545737853406622,23,19,20,18,1,0,1,1,0,0,-0.23182245550822905,1,-0.2335353358664168,-0.4394695324357261,3,0
-0.4545737853406622,24,16,21,16,1,0,0,1,0,0,-0.3750844768349356,0,-0.3768846677506755,-0.4394695324357261,3,0
-0.4545737853406622,24,16,21,16,1,0,1,1,0,0,-0.3644502770687529,1,-0.36624398700717503,-0.4394695324357261,3,0
-0.4545737853406622,28,22,24,21,0,8,0,1,2,2,0.305675551353194,0,0.30429024734935073,-0.4394695324357261,3,1
-0.4545737853406622,28,22,24,21,0,8,1,1,2,2,0.2765813397545717,1,0.27517830438122315,-0.4394695324357261,3,1
-0.4545737853406622,29,14,25,14,1,0,0,1,0,6,-0.3374794805603184,0,-0.3392567532374276,-0.4394695324357261,3,0
-0.4545737853406622,29,14,25,14,1,0,1,1,0,6,-0.3413495758053382,1,-0.34312920709899136,-0.4394695324357261,3,0
-0.4545737853406622,30,24,26,23,1,6,0,1,0,6,-0.4596785941375809,0,-0.46153034065388343,-0.4394695324357261,3,2
-0.4545737853406622,30,24,26,23,1,6,1,1,0,6,-0.4635144407521138,1,-0.46536852501224757,-0.4394695324357261,3,2
-0.4545737853406622,34,28,29,26,0,8,0,0,2,2,-0.323625909528367,0,-0.3253947391931573,-0.4394695324357261,3,1
-0.4545737853406622,34,28,29,26,0,8,1,0,2,2,-0.34292501280773563,1,-0.3447056042461766,-0.4394695324357261,3,1
-0.4545737853406622,35,33,30,31,0,8,0,1,2,2,-0.39198617598022123,0,-0.39379666757971726,-0.4394695324357261,3,1
-0.4545737853406622,35,33,30,31,0,8,1,1,2,2,-0.3586793828317101,1,-0.36046957571802907,-0.4394695324357261,3,1
-0.4545737853406622,36,52,10,10,0,8,0,1,2,1,-0.4377594706259643,0,-0.4395978586060887,-0.4394695324357261,3,1
-0.4545737853406622,36,52,10,10,0,8,1,1,2,1,-0.4442153374727451,1,-0.44605765995922825,-0.4394695324357261,3,1
-0.4545737853406622,39,34,33,32,1,0,0,1,0,0,-0.4206180310672704,0,-0.4224459722546492,-0.4394695324357261,3,0
-0.4545737853406622,39,34,33,32,1,0,1,1,0,0,-0.4155149851247222,1,-0.41733981627789696,-0.4394695324357261,3,0
-0.4545737853406622,41,11,35,11,0,8,0,0,0,0,-0.3052857679026315,0,-0.307043420229729,-0.4394695324357261,3,1
-0.4545737853406622,41,11,35,11,0,8,1,0,0,0,-0.315149373482859,1,-0.31691303715123664,-0.4394695324357261,3,1
-0.4545737853406622,42,36,36,34,1,4,0,1,0,0,-0.41506975292839243,0,-0.4168943127363011,-0.4394695324357261,3,2
-0.4545737853406622,42,36,36,34,1,4,1,1,0,0,-0.42412851569217774,1,-0.4259585963326163,-0.4394695324357261,3,2
